,Xm,Ym,Zm,cont,datetime,dry wt (mg),fresh wt (mg),image_num,leaf_area,name,position,tray
1508,0.1148881,0.135708,0.03839066,0.1675096,2015-12-18:09-04-37,260.0,738.5,137.0,2919.0,PSI_Tray032_2015-12-18--09-04-37_top_1-3_137.png,p-3,32.0
1509,0.11948679999999999,0.1402582,0.03983597,0.16502429999999998,2015-12-18:13-15-11,260.0,738.5,156.0,2955.0,PSI_Tray032_2015-12-18--13-15-11_top_1-3_156.png,p-3,32.0
1510,0.1196319,0.1412375,0.03987876,0.1587201,2015-12-18:17-15-15,260.0,738.5,174.0,3163.0,PSI_Tray032_2015-12-18--17-15-15_top_1-3_174.png,p-3,32.0
1511,0.1192904,0.14146589999999998,0.03925386,0.1556519,2015-12-19:09-04-37,260.0,738.5,188.0,3976.0,PSI_Tray032_2015-12-19--09-04-37_top_1-3_188.png,p-3,32.0
1512,0.1202953,0.14182809999999998,0.03982937,0.1511122,2015-12-19:13-15-59,260.0,738.5,207.0,4200.0,PSI_Tray032_2015-12-19--13-15-59_top_1-3_207.png,p-3,32.0
1513,0.12110150000000001,0.1428135,0.04018184,0.15014370000000002,2015-12-19:17-16-49,260.0,738.5,225.0,4519.0,PSI_Tray032_2015-12-19--17-16-49_top_1-3_225.png,p-3,32.0
1514,0.1230625,0.14631159999999999,0.04015859,0.14043329999999998,2015-12-20:09-04-38,260.0,738.5,239.0,5040.0,PSI_Tray032_2015-12-20--09-04-38_top_1-3_239.png,p-3,32.0
1515,0.1199597,0.14110770000000003,0.04050024,0.1403902,2015-12-20:13-16-46,260.0,738.5,258.0,6113.0,PSI_Tray032_2015-12-20--13-16-46_top_1-3_258.png,p-3,32.0
1516,0.1178212,0.1391324,0.03911478,0.13707650000000002,2015-12-20:17-18-29,260.0,738.5,276.0,6254.0,PSI_Tray032_2015-12-20--17-18-29_top_1-3_276.png,p-3,32.0
1517,0.1174983,0.13966370000000003,0.03899851,0.137483,2015-12-21:09-04-39,260.0,738.5,290.0,7036.0,PSI_Tray032_2015-12-21--09-04-39_top_1-3_290.png,p-3,32.0
1518,0.12176880000000001,0.14330320000000002,0.04049832,0.1378392,2015-12-21:13-17-50,260.0,738.5,309.0,7180.0,PSI_Tray032_2015-12-21--13-17-50_top_1-3_309.png,p-3,32.0
1519,0.11965839999999998,0.1417306,0.03963539,0.13638270000000002,2015-12-21:17-20-33,260.0,738.5,327.0,7372.0,PSI_Tray032_2015-12-21--17-20-33_top_1-3_327.png,p-3,32.0
1520,0.1207481,0.1433825,0.03941294,0.1228362,2015-12-22:09-04-40,260.0,738.5,341.0,8701.0,PSI_Tray032_2015-12-22--09-04-40_top_1-3_341.png,p-3,32.0
1521,0.1229269,0.1449903,0.04029662,0.1287727,2015-12-22:13-04-57,260.0,738.5,359.0,8787.0,PSI_Tray032_2015-12-22--13-04-57_top_1-3_359.png,p-3,32.0
1522,0.12143039999999998,0.1439542,0.03998522,0.1301273,2015-12-22:17-08-16,260.0,738.5,377.0,8968.0,PSI_Tray032_2015-12-22--17-08-16_top_1-3_377.png,p-3,32.0
1523,0.12069529999999999,0.1443834,0.03904519,0.12727660000000002,2015-12-23:09-04-42,260.0,738.5,392.0,10156.0,PSI_Tray032_2015-12-23--09-04-42_top_1-3_392.png,p-3,32.0
1524,0.1241475,0.1467663,0.04075395,0.126814,2015-12-23:13-09-38,260.0,738.5,410.0,10399.0,PSI_Tray032_2015-12-23--13-09-38_top_1-3_410.png,p-3,32.0
1525,0.12304460000000002,0.14645129999999998,0.04003294,0.12275660000000001,2015-12-23:17-29-31,260.0,738.5,423.0,10821.0,PSI_Tray032_2015-12-23--17-29-31_top_1-3_423.png,p-3,32.0
1526,0.1223634,0.146305,0.03940379,0.1193767,2015-12-23:21-32-21,260.0,738.5,437.0,11204.0,PSI_Tray032_2015-12-23--21-32-21_top_1-3_437.png,p-3,32.0
1527,0.1243107,0.14873870000000003,0.03990006,0.11509069999999999,2015-12-24:09-04-43,260.0,738.5,443.0,12169.0,PSI_Tray032_2015-12-24--09-04-43_top_1-3_443.png,p-3,32.0
1528,0.1252334,0.1483158,0.04100639,0.1117867,2015-12-24:13-17-49,260.0,738.5,460.0,12309.0,PSI_Tray032_2015-12-24--13-17-49_top_1-3_460.png,p-3,32.0
1529,0.1234161,0.14701170000000002,0.04010584,0.1157779,2015-12-24:17-21-01,260.0,738.5,478.0,12472.0,PSI_Tray032_2015-12-24--17-21-01_top_1-3_478.png,p-3,32.0
1530,0.12239480000000001,0.14647839999999998,0.03977777,0.10590630000000001,2015-12-25:09-04-43,260.0,738.5,494.0,13905.0,PSI_Tray032_2015-12-25--09-04-43_top_1-3_494.png,p-3,32.0
1531,0.1229961,0.1457765,0.04012247,0.11199880000000001,2015-12-25:13-06-04,260.0,738.5,512.0,13863.0,PSI_Tray032_2015-12-25--13-06-04_top_1-3_512.png,p-3,32.0
1532,0.12266389999999999,0.1459851,0.03978632,0.11065219999999999,2015-12-25:17-10-02,260.0,738.5,530.0,14304.0,PSI_Tray032_2015-12-25--17-10-02_top_1-3_530.png,p-3,32.0
1533,0.12263489999999999,0.147135,0.03935282,0.1001278,2015-12-26:09-04-44,260.0,738.5,545.0,16389.0,PSI_Tray032_2015-12-26--09-04-44_top_1-3_545.png,p-3,32.0
1534,0.1247655,0.14869949999999998,0.04029993,0.09776337,2015-12-26:13-06-40,260.0,738.5,563.0,16584.0,PSI_Tray032_2015-12-26--13-06-40_top_1-3_563.png,p-3,32.0
1535,0.12333599999999999,0.1473762,0.0399646,0.09897792,2015-12-26:17-11-53,260.0,738.5,581.0,17075.0,PSI_Tray032_2015-12-26--17-11-53_top_1-3_581.png,p-3,32.0
1536,0.12266089999999999,0.1479144,0.03946441,0.0934672,2015-12-27:09-04-44,260.0,738.5,596.0,19897.0,PSI_Tray032_2015-12-27--09-04-44_top_1-3_596.png,p-3,32.0
1537,0.1253103,0.14952379999999998,0.04065162,0.09359034,2015-12-27:13-14-57,260.0,738.5,614.0,20158.0,PSI_Tray032_2015-12-27--13-14-57_top_1-3_614.png,p-3,32.0
1538,0.1239715,0.14829260000000002,0.04023943,0.09375217,2015-12-27:17-21-03,260.0,738.5,632.0,20493.0,PSI_Tray032_2015-12-27--17-21-03_top_1-3_632.png,p-3,32.0
1539,0.12192360000000001,0.1468281,0.03984299,0.09026324,2015-12-28:09-04-44,260.0,738.5,647.0,23335.0,PSI_Tray032_2015-12-28--09-04-44_top_1-3_647.png,p-3,32.0
1540,0.1252441,0.1493431,0.04169364,0.08824428,2015-12-28:13-08-33,260.0,738.5,665.0,23565.0,PSI_Tray032_2015-12-28--13-08-33_top_1-3_665.png,p-3,32.0
1541,0.1235335,0.14795139999999998,0.04093366,0.08675082,2015-12-28:17-15-39,260.0,738.5,683.0,24371.0,PSI_Tray032_2015-12-28--17-15-39_top_1-3_683.png,p-3,32.0
1542,0.12365250000000001,0.148835,0.04010049,0.08444105,2015-12-29:09-39-00,260.0,738.5,698.0,28046.0,PSI_Tray032_2015-12-29--09-39-00_top_1-3_698.png,p-3,32.0
1543,0.1271786,0.1516461,0.04198505,0.08228934,2015-12-29:13-43-48,260.0,738.5,716.0,28371.0,PSI_Tray032_2015-12-29--13-43-48_top_1-3_716.png,p-3,32.0
1544,0.1249657,0.1497042,0.04117191,0.08031284,2015-12-29:17-51-56,260.0,738.5,734.0,29324.0,PSI_Tray032_2015-12-29--17-51-56_top_1-3_734.png,p-3,32.0
1545,0.1268096,0.1528287,0.04071233,0.07995034,2015-12-30:09-04-50,260.0,738.5,749.0,33705.0,PSI_Tray032_2015-12-30--09-04-50_top_1-3_749.png,p-3,32.0
1546,0.1285611,0.1539546,0.04183168,0.08001643,2015-12-30:13-09-11,260.0,738.5,767.0,34022.0,PSI_Tray032_2015-12-30--13-09-11_top_1-3_767.png,p-3,32.0
1547,0.1269461,0.1523388,0.0413554,0.07894568,2015-12-30:17-15-52,260.0,738.5,785.0,34685.0,PSI_Tray032_2015-12-30--17-15-52_top_1-3_785.png,p-3,32.0
1548,0.1247085,0.1504229,0.04062629,0.07128476,2015-12-31:09-04-48,260.0,738.5,800.0,37562.0,PSI_Tray032_2015-12-31--09-04-48_top_1-3_800.png,p-3,32.0
1549,0.1269047,0.1517751,0.04141493,0.07206323,2015-12-31:13-09-46,260.0,738.5,818.0,38079.0,PSI_Tray032_2015-12-31--13-09-46_top_1-3_818.png,p-3,32.0
1550,0.1255753,0.15046289999999998,0.04105983,0.07459512,2015-12-31:17-17-11,260.0,738.5,836.0,38792.0,PSI_Tray032_2015-12-31--17-17-11_top_1-3_836.png,p-3,32.0
1551,0.12356310000000001,0.1492453,0.04034394,0.06936009,2016-01-01:09-35-07,260.0,738.5,851.0,41811.0,PSI_Tray032_2016-01-01--09-35-07_top_1-3_851.png,p-3,32.0
1552,0.1233397,0.1486636,0.0396858,0.07165812,2016-01-02:09-49-17,260.0,738.5,854.0,42091.0,PSI_Tray032_2016-01-02--09-49-17_top_1-3_854.png,p-3,32.0
1553,0.1287038,0.15455729999999998,0.04176551,0.07206397,2016-01-02:13-57-03,260.0,738.5,872.0,43183.0,PSI_Tray032_2016-01-02--13-57-03_top_1-3_872.png,p-3,32.0
1554,0.1278652,0.1539031,0.04140836,0.07058154,2016-01-02:18-06-58,260.0,738.5,890.0,44177.0,PSI_Tray032_2016-01-02--18-06-58_top_1-3_890.png,p-3,32.0
1555,0.12298830000000001,0.1483938,0.04024292,0.07004204,2016-01-03:09-04-50,260.0,738.5,902.0,47450.0,PSI_Tray032_2016-01-03--09-04-50_top_1-3_902.png,p-3,32.0
1556,0.1264173,0.1508987,0.04204638,0.07144064,2016-01-03:13-12-04,260.0,738.5,920.0,47976.0,PSI_Tray032_2016-01-03--13-12-04_top_1-3_920.png,p-3,32.0
1557,0.1250423,0.14958210000000002,0.04160902,0.0732641,2016-01-03:17-21-21,260.0,738.5,938.0,49416.0,PSI_Tray032_2016-01-03--17-21-21_top_1-3_938.png,p-3,32.0
1558,0.12327930000000001,0.14900850000000002,0.04001821,0.06589552,2016-01-04:09-04-54,260.0,738.5,953.0,56244.0,PSI_Tray032_2016-01-04--09-04-54_top_1-3_953.png,p-3,32.0
1559,0.12755360000000002,0.1520652,0.04235837,0.06120209,2016-01-04:13-14-40,260.0,738.5,971.0,58996.0,PSI_Tray032_2016-01-04--13-14-40_top_1-3_971.png,p-3,32.0
1560,0.1257678,0.150677,0.04152858,0.06076079,2016-01-04:17-25-46,260.0,738.5,989.0,61189.0,PSI_Tray032_2016-01-04--17-25-46_top_1-3_989.png,p-3,32.0
1561,0.1234846,0.1492808,0.04024295,0.05389704,2016-01-05:09-04-55,260.0,738.5,1004.0,69555.0,PSI_Tray032_2016-01-05--09-04-55_top_1-3_1004.png,p-3,32.0
1562,0.1280591,0.15320050000000002,0.04252416,0.05309239,2016-01-05:13-13-25,260.0,738.5,1022.0,70709.0,PSI_Tray032_2016-01-05--13-13-25_top_1-3_1022.png,p-3,32.0
1563,0.1256443,0.1508979,0.04161508,0.05220131,2016-01-05:17-21-00,260.0,738.5,1040.0,72803.0,PSI_Tray032_2016-01-05--17-21-00_top_1-3_1040.png,p-3,32.0
1564,0.1220746,0.1480423,0.03991003,0.04914575,2016-01-06:09-13-50,260.0,738.5,1055.0,79549.0,PSI_Tray032_2016-01-06--09-13-50_top_1-3_1055.png,p-3,32.0
1565,0.12748900000000002,0.1529168,0.04251119,0.05075024,2016-01-06:13-21-04,260.0,738.5,1073.0,81511.0,PSI_Tray032_2016-01-06--13-21-04_top_1-3_1073.png,p-3,32.0
1566,0.1253406,0.1508659,0.04186252,0.04996421,2016-01-06:17-29-26,260.0,738.5,1091.0,83752.0,PSI_Tray032_2016-01-06--17-29-26_top_1-3_1091.png,p-3,32.0
1567,0.12377560000000001,0.15000139999999998,0.04070892,0.04772979,2016-01-07:09-04-54,260.0,738.5,1106.0,92695.0,PSI_Tray032_2016-01-07--09-04-54_top_1-3_1106.png,p-3,32.0
1568,0.12739189999999997,0.1528104,0.04263539,0.04622812,2016-01-07:13-14-27,260.0,738.5,1124.0,92949.0,PSI_Tray032_2016-01-07--13-14-27_top_1-3_1124.png,p-3,32.0
1569,0.12520499999999998,0.1510021,0.04176086,0.04500684,2016-01-07:17-24-51,260.0,738.5,1142.0,95385.0,PSI_Tray032_2016-01-07--17-24-51_top_1-3_1142.png,p-3,32.0
1570,0.12488980000000001,0.15191770000000002,0.04085197,0.04080904,2016-01-08:09-04-54,260.0,738.5,1157.0,104076.0,PSI_Tray032_2016-01-08--09-04-54_top_1-3_1157.png,p-3,32.0
1571,0.1309035,0.1572893,0.04349531,0.04115972,2016-01-08:13-15-34,260.0,738.5,1175.0,104640.0,PSI_Tray032_2016-01-08--13-15-34_top_1-3_1175.png,p-3,32.0
1572,0.1273425,0.15386470000000002,0.04204802,0.04224713,2016-01-08:17-27-12,260.0,738.5,1193.0,106541.0,PSI_Tray032_2016-01-08--17-27-12_top_1-3_1193.png,p-3,32.0
1573,0.1254263,0.15268120000000002,0.0409933,0.03991697,2016-01-09:09-04-54,260.0,738.5,1208.0,114758.0,PSI_Tray032_2016-01-09--09-04-54_top_1-3_1208.png,p-3,32.0
1574,0.12956789999999999,0.15624449999999998,0.04292029,0.04128193,2016-01-09:13-15-36,260.0,738.5,1226.0,114805.0,PSI_Tray032_2016-01-09--13-15-36_top_1-3_1226.png,p-3,32.0
1575,0.1271891,0.1539495,0.04211474,0.04108006,2016-01-09:17-27-31,260.0,738.5,1244.0,116427.0,PSI_Tray032_2016-01-09--17-27-31_top_1-3_1244.png,p-3,32.0
1576,0.1254526,0.153087,0.04115522,0.04104206,2016-01-10:09-04-54,260.0,738.5,1259.0,125072.0,PSI_Tray032_2016-01-10--09-04-54_top_1-3_1259.png,p-3,32.0
1577,0.1296344,0.1564917,0.04308199,0.04149542,2016-01-10:13-17-29,260.0,738.5,1277.0,125627.0,PSI_Tray032_2016-01-10--13-17-29_top_1-3_1277.png,p-3,32.0
1578,0.1275521,0.1546451,0.04227347,0.03927506,2016-01-10:17-31-16,260.0,738.5,1295.0,128207.0,PSI_Tray032_2016-01-10--17-31-16_top_1-3_1295.png,p-3,32.0
1579,0.1267446,0.1550846,0.04117974,0.03969778,2016-01-11:09-11-28,260.0,738.5,1310.0,139119.0,PSI_Tray032_2016-01-11--09-11-28_top_1-3_1310.png,p-3,32.0
1580,0.126091,0.15363570000000001,0.0420661,0.04070726,2016-01-11:16-43-36,260.0,738.5,1325.0,141078.0,PSI_Tray032_2016-01-11--16-43-36_top_1-3_1325.png,p-3,32.0
1581,0.12179160000000001,0.1489115,0.04100609,0.04099133,2016-01-12:09-03-24,260.0,738.5,1352.0,149552.0,PSI_Tray032_2016-01-12--09-03-24_top_1-3_1352.png,p-3,32.0
1582,0.12418419999999998,0.1503876,0.04199794,0.04296216,2016-01-12:13-05-03,260.0,738.5,1386.0,150264.0,PSI_Tray032_2016-01-12--13-05-03_top_1-3_1386.png,p-3,32.0
1583,0.12354929999999999,0.1500921,0.04149718,0.04093554,2016-01-12:17-14-42,260.0,738.5,1408.0,151750.0,PSI_Tray032_2016-01-12--17-14-42_top_1-3_1408.png,p-3,32.0
1584,0.1205739,0.1482695,0.03948157,0.03847367,2016-01-13:09-04-23,260.0,738.5,1421.0,156011.0,PSI_Tray032_2016-01-13--09-04-23_top_1-3_1421.png,p-3,32.0
1585,0.12514619999999999,0.152375,0.04125137,0.03762316,2016-01-13:13-16-46,260.0,738.5,1441.0,157993.0,PSI_Tray032_2016-01-13--13-16-46_top_1-3_1441.png,p-3,32.0
1586,0.1235177,0.15106470000000002,0.04048231,0.03582258,2016-01-13:17-28-49,260.0,738.5,1461.0,160159.0,PSI_Tray032_2016-01-13--17-28-49_top_1-3_1461.png,p-3,32.0
1587,0.11617360000000002,0.1433813,0.03696916,0.0338351,2016-01-14:09-04-24,260.0,738.5,1472.0,165879.0,PSI_Tray032_2016-01-14--09-04-24_top_1-3_1472.png,p-3,32.0
1588,0.1258725,0.15359260000000002,0.04096676,0.03413365,2016-01-14:13-16-27,260.0,738.5,1492.0,166080.0,PSI_Tray032_2016-01-14--13-16-27_top_1-3_1492.png,p-3,32.0
1589,0.12274349999999999,0.15067479999999997,0.03969744,0.03102812,2016-01-14:17-16-52,260.0,738.5,1511.0,167825.0,PSI_Tray032_2016-01-14--17-16-52_top_1-3_1511.png,p-3,32.0
1590,0.1185531,0.1465865,0.03736659,0.03313668,2016-01-15:10-05-01,260.0,738.5,1523.0,174064.0,PSI_Tray032_2016-01-15--10-05-01_top_1-3_1523.png,p-3,32.0
1591,0.1247137,0.1528277,0.04090516,0.03033072,2016-01-15:14-16-48,260.0,738.5,1543.0,174067.0,PSI_Tray032_2016-01-15--14-16-48_top_1-3_1543.png,p-3,32.0
1592,0.12244200000000001,0.1506637,0.04012027,0.03024963,2016-01-15:18-28-51,260.0,738.5,1563.0,173991.0,PSI_Tray032_2016-01-15--18-28-51_top_1-3_1563.png,p-3,32.0
1593,0.1179603,0.1464053,0.03826041,0.03278598,2016-01-16:09-04-23,260.0,738.5,1574.0,173926.0,PSI_Tray032_2016-01-16--09-04-23_top_1-3_1574.png,p-3,32.0
1594,0.12295779999999999,0.1507415,0.04057634,0.03493081,2016-01-16:13-16-34,260.0,738.5,1594.0,175991.0,PSI_Tray032_2016-01-16--13-16-34_top_1-3_1594.png,p-3,32.0
1595,0.1206521,0.1484721,0.03975371,0.03415199,2016-01-16:17-28-42,260.0,738.5,1614.0,177893.0,PSI_Tray032_2016-01-16--17-28-42_top_1-3_1614.png,p-3,32.0
1596,0.12084919999999999,0.1502755,0.03880228,0.0377687,2016-01-17:09-04-24,260.0,738.5,1625.0,179981.0,PSI_Tray032_2016-01-17--09-04-24_top_1-3_1625.png,p-3,32.0
1597,0.12554769999999998,0.1542541,0.04073605,0.04573417,2016-01-17:13-16-52,260.0,738.5,1645.0,178978.0,PSI_Tray032_2016-01-17--13-16-52_top_1-3_1645.png,p-3,32.0
1598,0.1231671,0.15197779999999997,0.0400599,0.04756981,2016-01-17:17-29-23,260.0,738.5,1665.0,179355.0,PSI_Tray032_2016-01-17--17-29-23_top_1-3_1665.png,p-3,32.0
1599,0.1198822,0.14968929999999997,0.03783195,0.07262863,2016-01-18:09-04-26,260.0,738.5,1676.0,172988.0,PSI_Tray032_2016-01-18--09-04-26_top_1-3_1676.png,p-3,32.0
1600,0.1012574,0.12181960000000001,0.03855058,0.2967405,2015-12-14:12-54-51,160.0,209.0,1.0,470.0,PSI_Tray032_2015-12-14--12-54-51_top_1-4_1.png,p-4,32.0
1601,0.10255589999999999,0.12299700000000001,0.03715595,0.2404817,2015-12-15:09-04-35,160.0,209.0,9.0,446.0,PSI_Tray032_2015-12-15--09-04-35_top_1-4_9.png,p-4,32.0
1602,0.1079135,0.1282691,0.04063736,0.2308854,2015-12-15:13-34-38,160.0,209.0,10.0,462.0,PSI_Tray032_2015-12-15--13-34-38_top_1-4_10.png,p-4,32.0
1603,0.1073242,0.12656810000000002,0.03995388,0.2217938,2015-12-15:17-43-54,160.0,209.0,29.0,559.0,PSI_Tray032_2015-12-15--17-43-54_top_1-4_29.png,p-4,32.0
1604,0.10477539999999999,0.1246414,0.03681279,0.2059349,2015-12-16:09-04-36,160.0,209.0,36.0,558.0,PSI_Tray032_2015-12-16--09-04-36_top_1-4_36.png,p-4,32.0
1605,0.1109724,0.1306951,0.03963854,0.2048498,2015-12-16:13-14-06,160.0,209.0,55.0,565.0,PSI_Tray032_2015-12-16--13-14-06_top_1-4_55.png,p-4,32.0
1606,0.1127641,0.1332469,0.03971363,0.1950949,2015-12-16:17-15-40,160.0,209.0,71.0,653.0,PSI_Tray032_2015-12-16--17-15-40_top_1-4_71.png,p-4,32.0
1607,0.1109297,0.1317619,0.03694607,0.21355820000000003,2015-12-17:09-04-37,160.0,209.0,86.0,1009.0,PSI_Tray032_2015-12-17--09-04-37_top_1-4_86.png,p-4,32.0
1608,0.11131669999999999,0.1312539,0.03738228,0.22640239999999998,2015-12-17:13-14-37,160.0,209.0,105.0,1096.0,PSI_Tray032_2015-12-17--13-14-37_top_1-4_105.png,p-4,32.0
1609,0.10938210000000001,0.1298463,0.03652999,0.21567460000000002,2015-12-17:17-27-27,160.0,209.0,124.0,1486.0,PSI_Tray032_2015-12-17--17-27-27_top_1-4_124.png,p-4,32.0
1610,0.11429059999999999,0.13600910000000002,0.03764661,0.2038974,2015-12-18:09-04-37,160.0,209.0,137.0,1651.0,PSI_Tray032_2015-12-18--09-04-37_top_1-4_137.png,p-4,32.0
1611,0.11497439999999999,0.1352908,0.03886642,0.1960613,2015-12-18:13-15-11,160.0,209.0,156.0,2168.0,PSI_Tray032_2015-12-18--13-15-11_top_1-4_156.png,p-4,32.0
1612,0.11462180000000001,0.135461,0.03872605,0.1908166,2015-12-18:17-15-15,160.0,209.0,174.0,2235.0,PSI_Tray032_2015-12-18--17-15-15_top_1-4_174.png,p-4,32.0
1613,0.1164256,0.1386346,0.03852891,0.1643416,2015-12-19:09-04-37,160.0,209.0,188.0,3344.0,PSI_Tray032_2015-12-19--09-04-37_top_1-4_188.png,p-4,32.0
1614,0.1160053,0.13716520000000001,0.03791827,0.16920439999999998,2015-12-19:13-15-59,160.0,209.0,207.0,3359.0,PSI_Tray032_2015-12-19--13-15-59_top_1-4_207.png,p-4,32.0
1615,0.1156965,0.13730309999999998,0.03788625,0.1634971,2015-12-19:17-16-49,160.0,209.0,225.0,3541.0,PSI_Tray032_2015-12-19--17-16-49_top_1-4_225.png,p-4,32.0
1616,0.11535510000000002,0.1380749,0.03720555,0.1661771,2015-12-20:09-04-38,160.0,209.0,239.0,4021.0,PSI_Tray032_2015-12-20--09-04-38_top_1-4_239.png,p-4,32.0
1617,0.1199053,0.14178829999999998,0.03916567,0.15794670000000002,2015-12-20:13-16-46,160.0,209.0,258.0,4210.0,PSI_Tray032_2015-12-20--13-16-46_top_1-4_258.png,p-4,32.0
1618,0.1184894,0.14063599999999998,0.03833783,0.15796229999999997,2015-12-20:17-18-29,160.0,209.0,276.0,4286.0,PSI_Tray032_2015-12-20--17-18-29_top_1-4_276.png,p-4,32.0
1619,0.1166108,0.1395009,0.03768033,0.1526626,2015-12-21:09-04-39,160.0,209.0,290.0,4742.0,PSI_Tray032_2015-12-21--09-04-39_top_1-4_290.png,p-4,32.0
1620,0.1195751,0.14132479999999997,0.0392186,0.1461144,2015-12-21:13-17-50,160.0,209.0,309.0,4968.0,PSI_Tray032_2015-12-21--13-17-50_top_1-4_309.png,p-4,32.0
1621,0.1180599,0.14023270000000002,0.03833046,0.141256,2015-12-21:17-20-33,160.0,209.0,327.0,5186.0,PSI_Tray032_2015-12-21--17-20-33_top_1-4_327.png,p-4,32.0
1622,0.10998010000000001,0.131377,0.03579911,0.1400195,2015-12-22:09-04-40,160.0,209.0,341.0,7039.0,PSI_Tray032_2015-12-22--09-04-40_top_1-4_341.png,p-4,32.0
1623,0.1129218,0.1339128,0.03680444,0.13761679999999998,2015-12-22:13-04-57,160.0,209.0,359.0,7230.0,PSI_Tray032_2015-12-22--13-04-57_top_1-4_359.png,p-4,32.0
1624,0.1126711,0.1342589,0.03649832,0.13075219999999999,2015-12-22:17-08-16,160.0,209.0,377.0,7598.0,PSI_Tray032_2015-12-22--17-08-16_top_1-4_377.png,p-4,32.0
1625,0.11038099999999999,0.13244,0.03553352,0.1285722,2015-12-23:09-04-42,160.0,209.0,392.0,8658.0,PSI_Tray032_2015-12-23--09-04-42_top_1-4_392.png,p-4,32.0
1626,0.11389280000000002,0.13501970000000002,0.03718103,0.1254691,2015-12-23:13-09-38,160.0,209.0,410.0,9027.0,PSI_Tray032_2015-12-23--13-09-38_top_1-4_410.png,p-4,32.0
1627,0.113544,0.1356552,0.03620803,0.12169389999999998,2015-12-23:17-29-31,160.0,209.0,423.0,9379.0,PSI_Tray032_2015-12-23--17-29-31_top_1-4_423.png,p-4,32.0
1628,0.112046,0.1345149,0.03561348,0.1160079,2015-12-23:21-32-21,160.0,209.0,437.0,9669.0,PSI_Tray032_2015-12-23--21-32-21_top_1-4_437.png,p-4,32.0
1629,0.1134856,0.1362553,0.03588627,0.1218154,2015-12-24:09-04-43,160.0,209.0,443.0,10438.0,PSI_Tray032_2015-12-24--09-04-43_top_1-4_443.png,p-4,32.0
1630,0.11533879999999999,0.13694489999999998,0.03706463,0.1229616,2015-12-24:13-17-49,160.0,209.0,460.0,10465.0,PSI_Tray032_2015-12-24--13-17-49_top_1-4_460.png,p-4,32.0
1631,0.1144228,0.1366753,0.03683212,0.12339929999999999,2015-12-24:17-21-01,160.0,209.0,478.0,10569.0,PSI_Tray032_2015-12-24--17-21-01_top_1-4_478.png,p-4,32.0
1632,0.11281600000000001,0.1353186,0.03605176,0.11788620000000001,2015-12-25:09-04-43,160.0,209.0,494.0,11639.0,PSI_Tray032_2015-12-25--09-04-43_top_1-4_494.png,p-4,32.0
1633,0.1148153,0.1365487,0.03690235,0.1163809,2015-12-25:13-06-04,160.0,209.0,512.0,11859.0,PSI_Tray032_2015-12-25--13-06-04_top_1-4_512.png,p-4,32.0
1634,0.11407069999999998,0.1360575,0.03648121,0.1129797,2015-12-25:17-10-02,160.0,209.0,530.0,12333.0,PSI_Tray032_2015-12-25--17-10-02_top_1-4_530.png,p-4,32.0
1635,0.11533879999999999,0.1384332,0.03750409,0.10624480000000001,2015-12-26:09-04-44,160.0,209.0,545.0,16015.0,PSI_Tray032_2015-12-26--09-04-44_top_1-4_545.png,p-4,32.0
1636,0.116757,0.1390391,0.0386036,0.09981555,2015-12-26:13-06-40,160.0,209.0,563.0,16572.0,PSI_Tray032_2015-12-26--13-06-40_top_1-4_563.png,p-4,32.0
1637,0.11599870000000001,0.1386596,0.03814421,0.09624618,2015-12-26:17-11-53,160.0,209.0,581.0,17350.0,PSI_Tray032_2015-12-26--17-11-53_top_1-4_581.png,p-4,32.0
1638,0.114647,0.1380043,0.03750159,0.09074834,2015-12-27:09-04-44,160.0,209.0,596.0,20235.0,PSI_Tray032_2015-12-27--09-04-44_top_1-4_596.png,p-4,32.0
1639,0.11886760000000002,0.14171720000000002,0.03934073,0.09052967,2015-12-27:13-14-57,160.0,209.0,614.0,21012.0,PSI_Tray032_2015-12-27--13-14-57_top_1-4_614.png,p-4,32.0
1640,0.118269,0.14136579999999999,0.03869052,0.08897565,2015-12-27:17-21-03,160.0,209.0,632.0,21513.0,PSI_Tray032_2015-12-27--17-21-03_top_1-4_632.png,p-4,32.0
1641,0.11595499999999999,0.1399089,0.03745743,0.08976956,2015-12-28:09-04-44,160.0,209.0,647.0,23177.0,PSI_Tray032_2015-12-28--09-04-44_top_1-4_647.png,p-4,32.0
1642,0.1214605,0.14489720000000003,0.04006462,0.08776804,2015-12-28:13-08-33,160.0,209.0,665.0,24201.0,PSI_Tray032_2015-12-28--13-08-33_top_1-4_665.png,p-4,32.0
1643,0.11889069999999999,0.142529,0.03884255,0.09094425,2015-12-28:17-15-39,160.0,209.0,683.0,24838.0,PSI_Tray032_2015-12-28--17-15-39_top_1-4_683.png,p-4,32.0
1644,0.11805109999999999,0.14254429999999998,0.03771369,0.08163379,2015-12-29:09-39-00,160.0,209.0,698.0,27947.0,PSI_Tray032_2015-12-29--09-39-00_top_1-4_698.png,p-4,32.0
1645,0.12029269999999999,0.1438277,0.03903298,0.08856239,2015-12-29:13-43-48,160.0,209.0,716.0,28409.0,PSI_Tray032_2015-12-29--13-43-48_top_1-4_716.png,p-4,32.0
1646,0.11880639999999998,0.14250379999999999,0.03864649,0.08618558,2015-12-29:17-51-56,160.0,209.0,734.0,29186.0,PSI_Tray032_2015-12-29--17-51-56_top_1-4_734.png,p-4,32.0
