,DTH,HAS,current_yield,date,future_yield,image_num,name,pos,target_dry,target_fresh,tray
1786,2.0,54.0,180.0,2016-01-15:14-16-48,180.0,1543.0,PSI_Tray032_2016-01-15--14-16-48_top_1-5_1543.png,p-5,230.0,583.2,32
1787,2.0,54.0,190.0,2016-01-15:18-28-51,190.0,1563.0,PSI_Tray032_2016-01-15--18-28-51_top_1-5_1563.png,p-5,230.0,583.2,32
1788,2.0,54.0,190.0,2016-01-16:09-04-23,190.0,1574.0,PSI_Tray032_2016-01-16--09-04-23_top_1-5_1574.png,p-5,230.0,583.2,32
1789,1.0,55.0,200.0,2016-01-16:13-16-34,190.0,1594.0,PSI_Tray032_2016-01-16--13-16-34_top_1-5_1594.png,p-5,230.0,583.2,32
1790,1.0,55.0,210.0,2016-01-16:17-28-42,200.0,1614.0,PSI_Tray032_2016-01-16--17-28-42_top_1-5_1614.png,p-5,230.0,583.2,32
1791,1.0,55.0,220.0,2016-01-17:09-04-24,210.0,1625.0,PSI_Tray032_2016-01-17--09-04-24_top_1-5_1625.png,p-5,230.0,583.2,32
1792,0.0,56.0,220.0,2016-01-17:13-16-52,200.0,1645.0,PSI_Tray032_2016-01-17--13-16-52_top_1-5_1645.png,p-5,230.0,583.2,32
1793,0.0,56.0,230.0,2016-01-17:17-29-23,210.0,1665.0,PSI_Tray032_2016-01-17--17-29-23_top_1-5_1665.png,p-5,230.0,583.2,32
1794,0.0,56.0,230.0,2016-01-18:09-04-26,210.0,1676.0,PSI_Tray032_2016-01-18--09-04-26_top_1-5_1676.png,p-5,230.0,583.2,32
1795,25.0,31.0,10.0,2015-12-14:12-54-51,320.0,1.0,PSI_Tray032_2015-12-14--12-54-51_top_2-1_1.png,p-6,10.0,156.8,32
1796,24.0,32.0,10.0,2015-12-15:09-04-35,310.0,9.0,PSI_Tray032_2015-12-15--09-04-35_top_2-1_9.png,p-6,10.0,156.8,32
1797,24.0,32.0,30.0,2015-12-15:13-34-38,380.0,10.0,PSI_Tray032_2015-12-15--13-34-38_top_2-1_10.png,p-6,10.0,156.8,32
1798,23.0,33.0,30.0,2015-12-15:17-43-54,370.0,29.0,PSI_Tray032_2015-12-15--17-43-54_top_2-1_29.png,p-6,10.0,156.8,32
1799,23.0,33.0,20.0,2015-12-16:09-04-36,330.0,36.0,PSI_Tray032_2015-12-16--09-04-36_top_2-1_36.png,p-6,10.0,156.8,32
1800,23.0,33.0,30.0,2015-12-16:13-14-06,370.0,55.0,PSI_Tray032_2015-12-16--13-14-06_top_2-1_55.png,p-6,10.0,156.8,32
1801,23.0,33.0,10.0,2015-12-16:17-15-40,300.0,71.0,PSI_Tray032_2015-12-16--17-15-40_top_2-1_71.png,p-6,10.0,156.8,32
1802,22.0,34.0,10.0,2015-12-17:09-04-37,280.0,86.0,PSI_Tray032_2015-12-17--09-04-37_top_2-1_86.png,p-6,10.0,156.8,32
1803,22.0,34.0,10.0,2015-12-17:13-14-37,280.0,105.0,PSI_Tray032_2015-12-17--13-14-37_top_2-1_105.png,p-6,10.0,156.8,32
1804,21.0,35.0,10.0,2015-12-17:17-27-27,270.0,124.0,PSI_Tray032_2015-12-17--17-27-27_top_2-1_124.png,p-6,10.0,156.8,32
1805,21.0,35.0,10.0,2015-12-18:09-04-37,270.0,137.0,PSI_Tray032_2015-12-18--09-04-37_top_2-1_137.png,p-6,10.0,156.8,32
1806,21.0,35.0,10.0,2015-12-18:13-15-11,270.0,156.0,PSI_Tray032_2015-12-18--13-15-11_top_2-1_156.png,p-6,10.0,156.8,32
1807,21.0,35.0,10.0,2015-12-18:17-15-15,270.0,174.0,PSI_Tray032_2015-12-18--17-15-15_top_2-1_174.png,p-6,10.0,156.8,32
1808,20.0,36.0,10.0,2015-12-19:09-04-37,250.0,188.0,PSI_Tray032_2015-12-19--09-04-37_top_2-1_188.png,p-6,10.0,156.8,32
1809,20.0,36.0,10.0,2015-12-19:13-15-59,250.0,207.0,PSI_Tray032_2015-12-19--13-15-59_top_2-1_207.png,p-6,10.0,156.8,32
1810,20.0,36.0,10.0,2015-12-19:17-16-49,250.0,225.0,PSI_Tray032_2015-12-19--17-16-49_top_2-1_225.png,p-6,10.0,156.8,32
1811,19.0,37.0,10.0,2015-12-20:09-04-38,240.0,239.0,PSI_Tray032_2015-12-20--09-04-38_top_2-1_239.png,p-6,10.0,156.8,32
1812,19.0,37.0,10.0,2015-12-20:13-16-46,240.0,258.0,PSI_Tray032_2015-12-20--13-16-46_top_2-1_258.png,p-6,10.0,156.8,32
1813,19.0,37.0,10.0,2015-12-20:17-18-29,240.0,276.0,PSI_Tray032_2015-12-20--17-18-29_top_2-1_276.png,p-6,10.0,156.8,32
1814,18.0,38.0,10.0,2015-12-21:09-04-39,220.0,290.0,PSI_Tray032_2015-12-21--09-04-39_top_2-1_290.png,p-6,10.0,156.8,32
1815,18.0,38.0,10.0,2015-12-21:13-17-50,220.0,309.0,PSI_Tray032_2015-12-21--13-17-50_top_2-1_309.png,p-6,10.0,156.8,32
1816,18.0,38.0,10.0,2015-12-21:17-20-33,220.0,327.0,PSI_Tray032_2015-12-21--17-20-33_top_2-1_327.png,p-6,10.0,156.8,32
1817,17.0,39.0,10.0,2015-12-22:09-04-40,210.0,341.0,PSI_Tray032_2015-12-22--09-04-40_top_2-1_341.png,p-6,10.0,156.8,32
1818,17.0,39.0,10.0,2015-12-22:13-04-57,210.0,359.0,PSI_Tray032_2015-12-22--13-04-57_top_2-1_359.png,p-6,10.0,156.8,32
1819,17.0,39.0,10.0,2015-12-22:17-08-16,210.0,377.0,PSI_Tray032_2015-12-22--17-08-16_top_2-1_377.png,p-6,10.0,156.8,32
1820,16.0,40.0,10.0,2015-12-23:09-04-42,200.0,392.0,PSI_Tray032_2015-12-23--09-04-42_top_2-1_392.png,p-6,10.0,156.8,32
1821,16.0,40.0,10.0,2015-12-23:13-09-38,200.0,410.0,PSI_Tray032_2015-12-23--13-09-38_top_2-1_410.png,p-6,10.0,156.8,32
1822,15.0,41.0,10.0,2015-12-23:17-29-31,180.0,423.0,PSI_Tray032_2015-12-23--17-29-31_top_2-1_423.png,p-6,10.0,156.8,32
1823,15.0,41.0,10.0,2015-12-23:21-32-21,180.0,437.0,PSI_Tray032_2015-12-23--21-32-21_top_2-1_437.png,p-6,10.0,156.8,32
1824,15.0,41.0,10.0,2015-12-24:09-04-43,180.0,443.0,PSI_Tray032_2015-12-24--09-04-43_top_2-1_443.png,p-6,10.0,156.8,32
1825,15.0,41.0,10.0,2015-12-24:13-17-49,180.0,460.0,PSI_Tray032_2015-12-24--13-17-49_top_2-1_460.png,p-6,10.0,156.8,32
1826,15.0,41.0,10.0,2015-12-24:17-21-01,180.0,478.0,PSI_Tray032_2015-12-24--17-21-01_top_2-1_478.png,p-6,10.0,156.8,32
1827,14.0,42.0,10.0,2015-12-25:09-04-43,170.0,494.0,PSI_Tray032_2015-12-25--09-04-43_top_2-1_494.png,p-6,10.0,156.8,32
1828,14.0,42.0,10.0,2015-12-25:13-06-04,170.0,512.0,PSI_Tray032_2015-12-25--13-06-04_top_2-1_512.png,p-6,10.0,156.8,32
1829,14.0,42.0,10.0,2015-12-25:17-10-02,170.0,530.0,PSI_Tray032_2015-12-25--17-10-02_top_2-1_530.png,p-6,10.0,156.8,32
1830,13.0,43.0,10.0,2015-12-26:09-04-44,150.0,545.0,PSI_Tray032_2015-12-26--09-04-44_top_2-1_545.png,p-6,10.0,156.8,32
1831,13.0,43.0,10.0,2015-12-26:13-06-40,150.0,563.0,PSI_Tray032_2015-12-26--13-06-40_top_2-1_563.png,p-6,10.0,156.8,32
1832,13.0,43.0,10.0,2015-12-26:17-11-53,150.0,581.0,PSI_Tray032_2015-12-26--17-11-53_top_2-1_581.png,p-6,10.0,156.8,32
1833,12.0,44.0,10.0,2015-12-27:09-04-44,140.0,596.0,PSI_Tray032_2015-12-27--09-04-44_top_2-1_596.png,p-6,10.0,156.8,32
1834,12.0,44.0,10.0,2015-12-27:13-14-57,140.0,614.0,PSI_Tray032_2015-12-27--13-14-57_top_2-1_614.png,p-6,10.0,156.8,32
1835,12.0,44.0,10.0,2015-12-27:17-21-03,140.0,632.0,PSI_Tray032_2015-12-27--17-21-03_top_2-1_632.png,p-6,10.0,156.8,32
1836,11.0,45.0,10.0,2015-12-28:09-04-44,120.0,647.0,PSI_Tray032_2015-12-28--09-04-44_top_2-1_647.png,p-6,10.0,156.8,32
1837,11.0,45.0,10.0,2015-12-28:13-08-33,120.0,665.0,PSI_Tray032_2015-12-28--13-08-33_top_2-1_665.png,p-6,10.0,156.8,32
1838,11.0,45.0,10.0,2015-12-28:17-15-39,120.0,683.0,PSI_Tray032_2015-12-28--17-15-39_top_2-1_683.png,p-6,10.0,156.8,32
1839,10.0,46.0,10.0,2015-12-29:09-39-00,110.0,698.0,PSI_Tray032_2015-12-29--09-39-00_top_2-1_698.png,p-6,10.0,156.8,32
1840,10.0,46.0,10.0,2015-12-29:13-43-48,110.0,716.0,PSI_Tray032_2015-12-29--13-43-48_top_2-1_716.png,p-6,10.0,156.8,32
1841,9.0,47.0,10.0,2015-12-29:17-51-56,90.0,734.0,PSI_Tray032_2015-12-29--17-51-56_top_2-1_734.png,p-6,10.0,156.8,32
1842,9.0,47.0,10.0,2015-12-30:09-04-50,90.0,749.0,PSI_Tray032_2015-12-30--09-04-50_top_2-1_749.png,p-6,10.0,156.8,32
1843,34.0,22.0,10.0,2015-12-14:12-54-51,450.0,1.0,PSI_Tray032_2015-12-14--12-54-51_top_2-2_1.png,p-7,280.0,734.3,32
1844,33.0,23.0,10.0,2015-12-15:09-04-35,440.0,9.0,PSI_Tray032_2015-12-15--09-04-35_top_2-2_9.png,p-7,280.0,734.3,32
1845,33.0,23.0,10.0,2015-12-15:13-34-38,440.0,10.0,PSI_Tray032_2015-12-15--13-34-38_top_2-2_10.png,p-7,280.0,734.3,32
1846,33.0,23.0,10.0,2015-12-15:17-43-54,440.0,29.0,PSI_Tray032_2015-12-15--17-43-54_top_2-2_29.png,p-7,280.0,734.3,32
1847,32.0,24.0,10.0,2015-12-16:09-04-36,420.0,36.0,PSI_Tray032_2015-12-16--09-04-36_top_2-2_36.png,p-7,280.0,734.3,32
1848,32.0,24.0,20.0,2015-12-16:13-14-06,460.0,55.0,PSI_Tray032_2015-12-16--13-14-06_top_2-2_55.png,p-7,280.0,734.3,32
1849,32.0,24.0,10.0,2015-12-16:17-15-40,420.0,71.0,PSI_Tray032_2015-12-16--17-15-40_top_2-2_71.png,p-7,280.0,734.3,32
1850,31.0,25.0,10.0,2015-12-17:09-04-37,410.0,86.0,PSI_Tray032_2015-12-17--09-04-37_top_2-2_86.png,p-7,280.0,734.3,32
1851,31.0,25.0,10.0,2015-12-17:13-14-37,410.0,105.0,PSI_Tray032_2015-12-17--13-14-37_top_2-2_105.png,p-7,280.0,734.3,32
1852,31.0,25.0,10.0,2015-12-17:17-27-27,410.0,124.0,PSI_Tray032_2015-12-17--17-27-27_top_2-2_124.png,p-7,280.0,734.3,32
1853,30.0,26.0,10.0,2015-12-18:09-04-37,390.0,137.0,PSI_Tray032_2015-12-18--09-04-37_top_2-2_137.png,p-7,280.0,734.3,32
1854,30.0,26.0,10.0,2015-12-18:13-15-11,390.0,156.0,PSI_Tray032_2015-12-18--13-15-11_top_2-2_156.png,p-7,280.0,734.3,32
1855,30.0,26.0,10.0,2015-12-18:17-15-15,390.0,174.0,PSI_Tray032_2015-12-18--17-15-15_top_2-2_174.png,p-7,280.0,734.3,32
1856,29.0,27.0,10.0,2015-12-19:09-04-37,380.0,188.0,PSI_Tray032_2015-12-19--09-04-37_top_2-2_188.png,p-7,280.0,734.3,32
1857,29.0,27.0,10.0,2015-12-19:13-15-59,380.0,207.0,PSI_Tray032_2015-12-19--13-15-59_top_2-2_207.png,p-7,280.0,734.3,32
1858,29.0,27.0,10.0,2015-12-19:17-16-49,380.0,225.0,PSI_Tray032_2015-12-19--17-16-49_top_2-2_225.png,p-7,280.0,734.3,32
1859,28.0,28.0,10.0,2015-12-20:09-04-38,370.0,239.0,PSI_Tray032_2015-12-20--09-04-38_top_2-2_239.png,p-7,280.0,734.3,32
1860,28.0,28.0,10.0,2015-12-20:13-16-46,370.0,258.0,PSI_Tray032_2015-12-20--13-16-46_top_2-2_258.png,p-7,280.0,734.3,32
1861,28.0,28.0,10.0,2015-12-20:17-18-29,370.0,276.0,PSI_Tray032_2015-12-20--17-18-29_top_2-2_276.png,p-7,280.0,734.3,32
1862,27.0,29.0,10.0,2015-12-21:09-04-39,350.0,290.0,PSI_Tray032_2015-12-21--09-04-39_top_2-2_290.png,p-7,280.0,734.3,32
1863,27.0,29.0,10.0,2015-12-21:13-17-50,350.0,309.0,PSI_Tray032_2015-12-21--13-17-50_top_2-2_309.png,p-7,280.0,734.3,32
1864,27.0,29.0,10.0,2015-12-21:17-20-33,350.0,327.0,PSI_Tray032_2015-12-21--17-20-33_top_2-2_327.png,p-7,280.0,734.3,32
1865,26.0,30.0,10.0,2015-12-22:09-04-40,340.0,341.0,PSI_Tray032_2015-12-22--09-04-40_top_2-2_341.png,p-7,280.0,734.3,32
1866,26.0,30.0,10.0,2015-12-22:13-04-57,340.0,359.0,PSI_Tray032_2015-12-22--13-04-57_top_2-2_359.png,p-7,280.0,734.3,32
1867,26.0,30.0,10.0,2015-12-22:17-08-16,340.0,377.0,PSI_Tray032_2015-12-22--17-08-16_top_2-2_377.png,p-7,280.0,734.3,32
1868,25.0,31.0,10.0,2015-12-23:09-04-42,320.0,392.0,PSI_Tray032_2015-12-23--09-04-42_top_2-2_392.png,p-7,280.0,734.3,32
1869,25.0,31.0,10.0,2015-12-23:13-09-38,320.0,410.0,PSI_Tray032_2015-12-23--13-09-38_top_2-2_410.png,p-7,280.0,734.3,32
1870,25.0,31.0,10.0,2015-12-23:17-29-31,320.0,423.0,PSI_Tray032_2015-12-23--17-29-31_top_2-2_423.png,p-7,280.0,734.3,32
1871,25.0,31.0,10.0,2015-12-23:21-32-21,320.0,437.0,PSI_Tray032_2015-12-23--21-32-21_top_2-2_437.png,p-7,280.0,734.3,32
1872,24.0,32.0,10.0,2015-12-24:09-04-43,310.0,443.0,PSI_Tray032_2015-12-24--09-04-43_top_2-2_443.png,p-7,280.0,734.3,32
1873,24.0,32.0,10.0,2015-12-24:13-17-49,310.0,460.0,PSI_Tray032_2015-12-24--13-17-49_top_2-2_460.png,p-7,280.0,734.3,32
1874,24.0,32.0,10.0,2015-12-24:17-21-01,310.0,478.0,PSI_Tray032_2015-12-24--17-21-01_top_2-2_478.png,p-7,280.0,734.3,32
1875,23.0,33.0,10.0,2015-12-25:09-04-43,300.0,494.0,PSI_Tray032_2015-12-25--09-04-43_top_2-2_494.png,p-7,280.0,734.3,32
1876,23.0,33.0,10.0,2015-12-25:13-06-04,300.0,512.0,PSI_Tray032_2015-12-25--13-06-04_top_2-2_512.png,p-7,280.0,734.3,32
1877,23.0,33.0,10.0,2015-12-25:17-10-02,300.0,530.0,PSI_Tray032_2015-12-25--17-10-02_top_2-2_530.png,p-7,280.0,734.3,32
1878,22.0,34.0,10.0,2015-12-26:09-04-44,280.0,545.0,PSI_Tray032_2015-12-26--09-04-44_top_2-2_545.png,p-7,280.0,734.3,32
1879,22.0,34.0,10.0,2015-12-26:13-06-40,280.0,563.0,PSI_Tray032_2015-12-26--13-06-40_top_2-2_563.png,p-7,280.0,734.3,32
1880,22.0,34.0,10.0,2015-12-26:17-11-53,280.0,581.0,PSI_Tray032_2015-12-26--17-11-53_top_2-2_581.png,p-7,280.0,734.3,32
1881,21.0,35.0,10.0,2015-12-27:09-04-44,270.0,596.0,PSI_Tray032_2015-12-27--09-04-44_top_2-2_596.png,p-7,280.0,734.3,32
1882,21.0,35.0,10.0,2015-12-27:13-14-57,270.0,614.0,PSI_Tray032_2015-12-27--13-14-57_top_2-2_614.png,p-7,280.0,734.3,32
1883,21.0,35.0,10.0,2015-12-27:17-21-03,270.0,632.0,PSI_Tray032_2015-12-27--17-21-03_top_2-2_632.png,p-7,280.0,734.3,32
1884,20.0,36.0,10.0,2015-12-28:09-04-44,250.0,647.0,PSI_Tray032_2015-12-28--09-04-44_top_2-2_647.png,p-7,280.0,734.3,32
1885,20.0,36.0,10.0,2015-12-28:13-08-33,250.0,665.0,PSI_Tray032_2015-12-28--13-08-33_top_2-2_665.png,p-7,280.0,734.3,32
1886,20.0,36.0,10.0,2015-12-28:17-15-39,250.0,683.0,PSI_Tray032_2015-12-28--17-15-39_top_2-2_683.png,p-7,280.0,734.3,32
1887,19.0,37.0,10.0,2015-12-29:09-39-00,240.0,698.0,PSI_Tray032_2015-12-29--09-39-00_top_2-2_698.png,p-7,280.0,734.3,32
1888,19.0,37.0,20.0,2015-12-29:13-43-48,280.0,716.0,PSI_Tray032_2015-12-29--13-43-48_top_2-2_716.png,p-7,280.0,734.3,32
1889,19.0,37.0,20.0,2015-12-29:17-51-56,280.0,734.0,PSI_Tray032_2015-12-29--17-51-56_top_2-2_734.png,p-7,280.0,734.3,32
1890,18.0,38.0,20.0,2015-12-30:09-04-50,260.0,749.0,PSI_Tray032_2015-12-30--09-04-50_top_2-2_749.png,p-7,280.0,734.3,32
1891,18.0,38.0,30.0,2015-12-30:13-09-11,300.0,767.0,PSI_Tray032_2015-12-30--13-09-11_top_2-2_767.png,p-7,280.0,734.3,32
1892,18.0,38.0,30.0,2015-12-30:17-15-52,300.0,785.0,PSI_Tray032_2015-12-30--17-15-52_top_2-2_785.png,p-7,280.0,734.3,32
1893,17.0,39.0,30.0,2015-12-31:09-04-48,280.0,800.0,PSI_Tray032_2015-12-31--09-04-48_top_2-2_800.png,p-7,280.0,734.3,32
1894,17.0,39.0,40.0,2015-12-31:13-09-46,310.0,818.0,PSI_Tray032_2015-12-31--13-09-46_top_2-2_818.png,p-7,280.0,734.3,32
1895,17.0,39.0,40.0,2015-12-31:17-17-11,310.0,836.0,PSI_Tray032_2015-12-31--17-17-11_top_2-2_836.png,p-7,280.0,734.3,32
1896,16.0,40.0,50.0,2016-01-01:09-35-07,310.0,851.0,PSI_Tray032_2016-01-01--09-35-07_top_2-2_851.png,p-7,280.0,734.3,32
1897,15.0,41.0,50.0,2016-01-02:09-49-17,290.0,854.0,PSI_Tray032_2016-01-02--09-49-17_top_2-2_854.png,p-7,280.0,734.3,32
1898,15.0,41.0,60.0,2016-01-02:13-57-03,310.0,872.0,PSI_Tray032_2016-01-02--13-57-03_top_2-2_872.png,p-7,280.0,734.3,32
1899,15.0,41.0,70.0,2016-01-02:18-06-58,320.0,890.0,PSI_Tray032_2016-01-02--18-06-58_top_2-2_890.png,p-7,280.0,734.3,32
1900,14.0,42.0,60.0,2016-01-03:09-04-50,290.0,902.0,PSI_Tray032_2016-01-03--09-04-50_top_2-2_902.png,p-7,280.0,734.3,32
1901,14.0,42.0,80.0,2016-01-03:13-12-04,310.0,920.0,PSI_Tray032_2016-01-03--13-12-04_top_2-2_920.png,p-7,280.0,734.3,32
1902,14.0,42.0,80.0,2016-01-03:17-21-21,310.0,938.0,PSI_Tray032_2016-01-03--17-21-21_top_2-2_938.png,p-7,280.0,734.3,32
1903,13.0,43.0,80.0,2016-01-04:09-04-54,290.0,953.0,PSI_Tray032_2016-01-04--09-04-54_top_2-2_953.png,p-7,280.0,734.3,32
1904,13.0,43.0,90.0,2016-01-04:13-14-40,300.0,971.0,PSI_Tray032_2016-01-04--13-14-40_top_2-2_971.png,p-7,280.0,734.3,32
1905,13.0,43.0,90.0,2016-01-04:17-25-46,300.0,989.0,PSI_Tray032_2016-01-04--17-25-46_top_2-2_989.png,p-7,280.0,734.3,32
1906,12.0,44.0,100.0,2016-01-05:09-04-55,290.0,1004.0,PSI_Tray032_2016-01-05--09-04-55_top_2-2_1004.png,p-7,280.0,734.3,32
1907,12.0,44.0,100.0,2016-01-05:13-13-25,290.0,1022.0,PSI_Tray032_2016-01-05--13-13-25_top_2-2_1022.png,p-7,280.0,734.3,32
1908,12.0,44.0,100.0,2016-01-05:17-21-00,290.0,1040.0,PSI_Tray032_2016-01-05--17-21-00_top_2-2_1040.png,p-7,280.0,734.3,32
1909,11.0,45.0,110.0,2016-01-06:09-13-50,280.0,1055.0,PSI_Tray032_2016-01-06--09-13-50_top_2-2_1055.png,p-7,280.0,734.3,32
1910,11.0,45.0,110.0,2016-01-06:13-21-04,280.0,1073.0,PSI_Tray032_2016-01-06--13-21-04_top_2-2_1073.png,p-7,280.0,734.3,32
1911,11.0,45.0,110.0,2016-01-06:17-29-26,280.0,1091.0,PSI_Tray032_2016-01-06--17-29-26_top_2-2_1091.png,p-7,280.0,734.3,32
1912,10.0,46.0,130.0,2016-01-07:09-04-54,280.0,1106.0,PSI_Tray032_2016-01-07--09-04-54_top_2-2_1106.png,p-7,280.0,734.3,32
1913,10.0,46.0,140.0,2016-01-07:13-14-27,290.0,1124.0,PSI_Tray032_2016-01-07--13-14-27_top_2-2_1124.png,p-7,280.0,734.3,32
1914,10.0,46.0,140.0,2016-01-07:17-24-51,290.0,1142.0,PSI_Tray032_2016-01-07--17-24-51_top_2-2_1142.png,p-7,280.0,734.3,32
1915,9.0,47.0,160.0,2016-01-08:09-04-54,290.0,1157.0,PSI_Tray032_2016-01-08--09-04-54_top_2-2_1157.png,p-7,280.0,734.3,32
1916,9.0,47.0,170.0,2016-01-08:13-15-34,290.0,1175.0,PSI_Tray032_2016-01-08--13-15-34_top_2-2_1175.png,p-7,280.0,734.3,32
1917,9.0,47.0,170.0,2016-01-08:17-27-12,290.0,1193.0,PSI_Tray032_2016-01-08--17-27-12_top_2-2_1193.png,p-7,280.0,734.3,32
1918,8.0,48.0,180.0,2016-01-09:09-04-54,280.0,1208.0,PSI_Tray032_2016-01-09--09-04-54_top_2-2_1208.png,p-7,280.0,734.3,32
1919,8.0,48.0,190.0,2016-01-09:13-15-36,290.0,1226.0,PSI_Tray032_2016-01-09--13-15-36_top_2-2_1226.png,p-7,280.0,734.3,32
1920,8.0,48.0,190.0,2016-01-09:17-27-31,290.0,1244.0,PSI_Tray032_2016-01-09--17-27-31_top_2-2_1244.png,p-7,280.0,734.3,32
1921,7.0,49.0,190.0,2016-01-10:09-04-54,270.0,1259.0,PSI_Tray032_2016-01-10--09-04-54_top_2-2_1259.png,p-7,280.0,734.3,32
1922,7.0,49.0,200.0,2016-01-10:13-17-29,280.0,1277.0,PSI_Tray032_2016-01-10--13-17-29_top_2-2_1277.png,p-7,280.0,734.3,32
1923,7.0,49.0,200.0,2016-01-10:17-31-16,280.0,1295.0,PSI_Tray032_2016-01-10--17-31-16_top_2-2_1295.png,p-7,280.0,734.3,32
1924,6.0,50.0,210.0,2016-01-11:09-11-28,270.0,1310.0,PSI_Tray032_2016-01-11--09-11-28_top_2-2_1310.png,p-7,280.0,734.3,32
1925,6.0,50.0,210.0,2016-01-11:16-43-36,270.0,1325.0,PSI_Tray032_2016-01-11--16-43-36_top_2-2_1325.png,p-7,280.0,734.3,32
1926,6.0,50.0,210.0,2016-01-12:09-03-24,270.0,1352.0,PSI_Tray032_2016-01-12--09-03-24_top_2-2_1352.png,p-7,280.0,734.3,32
1927,5.0,51.0,220.0,2016-01-12:13-05-03,270.0,1386.0,PSI_Tray032_2016-01-12--13-05-03_top_2-2_1386.png,p-7,280.0,734.3,32
1928,5.0,51.0,220.0,2016-01-12:17-14-42,270.0,1408.0,PSI_Tray032_2016-01-12--17-14-42_top_2-2_1408.png,p-7,280.0,734.3,32
1929,5.0,51.0,230.0,2016-01-13:09-04-23,280.0,1421.0,PSI_Tray032_2016-01-13--09-04-23_top_2-2_1421.png,p-7,280.0,734.3,32
1930,4.0,52.0,230.0,2016-01-13:13-16-46,270.0,1441.0,PSI_Tray032_2016-01-13--13-16-46_top_2-2_1441.png,p-7,280.0,734.3,32
1931,4.0,52.0,240.0,2016-01-13:17-28-49,280.0,1461.0,PSI_Tray032_2016-01-13--17-28-49_top_2-2_1461.png,p-7,280.0,734.3,32
1932,4.0,52.0,230.0,2016-01-14:09-04-24,270.0,1472.0,PSI_Tray032_2016-01-14--09-04-24_top_2-2_1472.png,p-7,280.0,734.3,32
1933,3.0,53.0,230.0,2016-01-14:13-16-27,250.0,1492.0,PSI_Tray032_2016-01-14--13-16-27_top_2-2_1492.png,p-7,280.0,734.3,32
1934,3.0,53.0,230.0,2016-01-14:17-16-52,250.0,1511.0,PSI_Tray032_2016-01-14--17-16-52_top_2-2_1511.png,p-7,280.0,734.3,32
1935,2.0,54.0,250.0,2016-01-15:10-05-01,260.0,1523.0,PSI_Tray032_2016-01-15--10-05-01_top_2-2_1523.png,p-7,280.0,734.3,32
1936,2.0,54.0,250.0,2016-01-15:14-16-48,260.0,1543.0,PSI_Tray032_2016-01-15--14-16-48_top_2-2_1543.png,p-7,280.0,734.3,32
1937,2.0,54.0,250.0,2016-01-15:18-28-51,260.0,1563.0,PSI_Tray032_2016-01-15--18-28-51_top_2-2_1563.png,p-7,280.0,734.3,32
1938,2.0,54.0,250.0,2016-01-16:09-04-23,260.0,1574.0,PSI_Tray032_2016-01-16--09-04-23_top_2-2_1574.png,p-7,280.0,734.3,32
1939,1.0,55.0,260.0,2016-01-16:13-16-34,260.0,1594.0,PSI_Tray032_2016-01-16--13-16-34_top_2-2_1594.png,p-7,280.0,734.3,32
1940,1.0,55.0,260.0,2016-01-16:17-28-42,260.0,1614.0,PSI_Tray032_2016-01-16--17-28-42_top_2-2_1614.png,p-7,280.0,734.3,32
1941,1.0,55.0,270.0,2016-01-17:09-04-24,270.0,1625.0,PSI_Tray032_2016-01-17--09-04-24_top_2-2_1625.png,p-7,280.0,734.3,32
1942,0.0,56.0,280.0,2016-01-17:13-16-52,260.0,1645.0,PSI_Tray032_2016-01-17--13-16-52_top_2-2_1645.png,p-7,280.0,734.3,32
1943,0.0,56.0,270.0,2016-01-17:17-29-23,250.0,1665.0,PSI_Tray032_2016-01-17--17-29-23_top_2-2_1665.png,p-7,280.0,734.3,32
1944,0.0,56.0,270.0,2016-01-18:09-04-26,250.0,1676.0,PSI_Tray032_2016-01-18--09-04-26_top_2-2_1676.png,p-7,280.0,734.3,32
1945,25.0,31.0,10.0,2015-12-14:12-54-51,320.0,1.0,PSI_Tray032_2015-12-14--12-54-51_top_2-3_1.png,p-8,7.0,69.5,32
1946,24.0,32.0,10.0,2015-12-15:09-04-35,310.0,9.0,PSI_Tray032_2015-12-15--09-04-35_top_2-3_9.png,p-8,7.0,69.5,32
1947,24.0,32.0,30.0,2015-12-15:13-34-38,380.0,10.0,PSI_Tray032_2015-12-15--13-34-38_top_2-3_10.png,p-8,7.0,69.5,32
1948,23.0,33.0,50.0,2015-12-15:17-43-54,430.0,29.0,PSI_Tray032_2015-12-15--17-43-54_top_2-3_29.png,p-8,7.0,69.5,32
1949,23.0,33.0,20.0,2015-12-16:09-04-36,330.0,36.0,PSI_Tray032_2015-12-16--09-04-36_top_2-3_36.png,p-8,7.0,69.5,32
1950,23.0,33.0,70.0,2015-12-16:13-14-06,460.0,55.0,PSI_Tray032_2015-12-16--13-14-06_top_2-3_55.png,p-8,7.0,69.5,32
1951,23.0,33.0,10.0,2015-12-16:17-15-40,300.0,71.0,PSI_Tray032_2015-12-16--17-15-40_top_2-3_71.png,p-8,7.0,69.5,32
1952,22.0,34.0,10.0,2015-12-17:09-04-37,280.0,86.0,PSI_Tray032_2015-12-17--09-04-37_top_2-3_86.png,p-8,7.0,69.5,32
1953,22.0,34.0,10.0,2015-12-17:13-14-37,280.0,105.0,PSI_Tray032_2015-12-17--13-14-37_top_2-3_105.png,p-8,7.0,69.5,32
1954,21.0,35.0,10.0,2015-12-17:17-27-27,270.0,124.0,PSI_Tray032_2015-12-17--17-27-27_top_2-3_124.png,p-8,7.0,69.5,32
