,HAS,HTH,current_yield,date,future_yield,image_num,name,pos,target_dry,target_fresh,tray
1037,656.0,688.0,6.831773281097412,2015-12-16:19-14-49,[206.97278],31.0,PSI_Tray031_2015-12-16--19-14-49_top_4-1_34.png,p-16,120.0,165.0,31
1038,670.0,674.0,6.944538116455078,2015-12-17:09-03-55,[206.97278],37.0,PSI_Tray031_2015-12-17--09-03-55_top_4-1_40.png,p-16,120.0,165.0,31
1039,674.0,670.0,6.876608371734619,2015-12-17:13-13-53,[206.97278],56.0,PSI_Tray031_2015-12-17--13-13-53_top_4-1_59.png,p-16,120.0,165.0,31
1040,679.0,665.0,6.848910808563232,2015-12-17:18-06-56,[206.97278],66.0,PSI_Tray031_2015-12-17--18-06-56_top_4-1_69.png,p-16,120.0,165.0,31
1041,694.0,650.0,6.959711074829102,2015-12-18:09-03-55,[206.97278],76.0,PSI_Tray031_2015-12-18--09-03-55_top_4-1_79.png,p-16,120.0,165.0,31
1042,701.0,643.0,6.85507869720459,2015-12-18:16-34-21,[206.97278],86.0,PSI_Tray031_2015-12-18--16-34-21_top_4-1_89.png,p-16,120.0,165.0,31
1043,719.0,625.0,6.882149696350098,2015-12-19:10-23-02,[206.97278],95.0,PSI_Tray031_2015-12-19--10-23-02_top_4-1_98.png,p-16,120.0,165.0,31
1044,726.0,618.0,6.840625762939453,2015-12-19:16-49-06,[206.97278],110.0,PSI_Tray031_2015-12-19--16-49-06_top_4-1_113.png,p-16,120.0,165.0,31
1045,742.0,602.0,6.93495512008667,2015-12-20:09-03-55,[206.97278],126.0,PSI_Tray031_2015-12-20--09-03-55_top_4-1_129.png,p-16,120.0,165.0,31
1046,749.0,595.0,6.84507942199707,2015-12-20:16-23-44,[206.97278],142.0,PSI_Tray031_2015-12-20--16-23-44_top_4-1_145.png,p-16,120.0,165.0,31
1047,753.0,591.0,6.919800281524658,2015-12-20:20-30-06,[206.97278],159.0,PSI_Tray031_2015-12-20--20-30-06_top_4-1_162.png,p-16,120.0,165.0,31
1048,766.0,578.0,6.94423770904541,2015-12-21:09-17-08,[206.97278],160.0,PSI_Tray031_2015-12-21--09-17-08_top_4-1_163.png,p-16,120.0,165.0,31
1049,770.0,574.0,6.837345123291016,2015-12-21:13-30-33,[206.97278],179.0,PSI_Tray031_2015-12-21--13-30-33_top_4-1_182.png,p-16,120.0,165.0,31
1050,777.0,567.0,6.915826320648193,2015-12-21:20-32-51,[206.97278],195.0,PSI_Tray031_2015-12-21--20-32-51_top_4-1_198.png,p-16,120.0,165.0,31
1051,790.0,554.0,6.942920207977295,2015-12-22:09-03-55,[206.97278],196.0,PSI_Tray031_2015-12-22--09-03-55_top_4-1_199.png,p-16,120.0,165.0,31
1052,794.0,550.0,6.839045524597168,2015-12-22:13-04-09,[206.97278],214.0,PSI_Tray031_2015-12-22--13-04-09_top_4-1_217.png,p-16,120.0,165.0,31
1053,798.0,546.0,6.838542938232422,2015-12-22:17-07-25,[206.97278],231.0,PSI_Tray031_2015-12-22--17-07-25_top_4-1_234.png,p-16,120.0,165.0,31
1054,814.0,530.0,6.926163196563721,2015-12-23:09-03-56,[206.97278],245.0,PSI_Tray031_2015-12-23--09-03-56_top_4-1_248.png,p-16,120.0,165.0,31
1055,818.0,526.0,6.871279716491699,2015-12-23:13-08-50,[206.97278],262.0,PSI_Tray031_2015-12-23--13-08-50_top_4-1_265.png,p-16,120.0,165.0,31
1056,822.0,522.0,6.892722129821777,2015-12-23:17-28-41,[206.97278],275.0,PSI_Tray031_2015-12-23--17-28-41_top_4-1_278.png,p-16,120.0,165.0,31
1057,826.0,518.0,6.9095025062561035,2015-12-23:21-31-29,[206.97278],289.0,PSI_Tray031_2015-12-23--21-31-29_top_4-1_292.png,p-16,120.0,165.0,31
1058,838.0,506.0,6.952753067016602,2015-12-24:09-03-58,[206.97278],295.0,PSI_Tray031_2015-12-24--09-03-58_top_4-1_298.png,p-16,120.0,165.0,31
1059,842.0,502.0,6.878590106964111,2015-12-24:13-17-01,[206.97278],312.0,PSI_Tray031_2015-12-24--13-17-01_top_4-1_315.png,p-16,120.0,165.0,31
1060,846.0,498.0,6.8426289558410645,2015-12-24:17-47-19,[206.97278],316.0,PSI_Tray031_2015-12-24--17-47-19_top_4-1_319.png,p-16,120.0,165.0,31
1061,862.0,482.0,6.941022872924805,2015-12-25:09-03-58,[206.97278],330.0,PSI_Tray031_2015-12-25--09-03-58_top_4-1_333.png,p-16,120.0,165.0,31
1062,866.0,478.0,6.892573833465576,2015-12-25:13-05-16,[206.97278],336.0,PSI_Tray031_2015-12-25--13-05-16_top_4-1_339.png,p-16,120.0,165.0,31
1063,887.0,457.0,6.886928558349609,2015-12-26:10-10-53,[206.97278],354.0,PSI_Tray031_2015-12-26--10-10-53_top_4-1_357.png,p-16,120.0,165.0,31
1064,891.0,453.0,6.845110893249512,2015-12-26:14-13-36,[206.97278],372.0,PSI_Tray031_2015-12-26--14-13-36_top_4-1_375.png,p-16,120.0,165.0,31
1065,895.0,449.0,6.775533676147461,2015-12-26:18-19-43,[206.97278],390.0,PSI_Tray031_2015-12-26--18-19-43_top_4-1_393.png,p-16,120.0,165.0,31
1066,910.0,434.0,6.826541423797607,2015-12-27:09-38-14,[206.97278],391.0,PSI_Tray031_2015-12-27--09-38-14_top_4-1_394.png,p-16,120.0,165.0,31
1067,914.0,430.0,6.784927845001221,2015-12-27:13-41-22,[206.97278],396.0,PSI_Tray031_2015-12-27--13-41-22_top_4-1_399.png,p-16,120.0,165.0,31
1068,919.0,425.0,6.757045745849609,2015-12-27:17-47-46,[206.97278],414.0,PSI_Tray031_2015-12-27--17-47-46_top_4-1_417.png,p-16,120.0,165.0,31
1069,934.0,410.0,6.768871784210205,2015-12-28:09-03-56,[206.97278],427.0,PSI_Tray031_2015-12-28--09-03-56_top_4-1_430.png,p-16,120.0,165.0,31
1070,938.0,406.0,6.68080997467041,2015-12-28:13-07-42,[206.97278],445.0,PSI_Tray031_2015-12-28--13-07-42_top_4-1_448.png,p-16,120.0,165.0,31
1071,942.0,402.0,6.6421918869018555,2015-12-28:17-14-45,[206.97278],463.0,PSI_Tray031_2015-12-28--17-14-45_top_4-1_466.png,p-16,120.0,165.0,31
1072,959.0,385.0,6.665911674499512,2015-12-29:10-05-16,[206.97278],468.0,PSI_Tray031_2015-12-29--10-05-16_top_4-1_471.png,p-16,120.0,165.0,31
1073,963.0,381.0,6.643949031829834,2015-12-29:14-10-21,[206.97278],486.0,PSI_Tray031_2015-12-29--14-10-21_top_4-1_489.png,p-16,120.0,165.0,31
1074,967.0,377.0,6.5998334884643555,2015-12-29:18-18-50,[206.97278],504.0,PSI_Tray031_2015-12-29--18-18-50_top_4-1_507.png,p-16,120.0,165.0,31
1075,984.0,360.0,6.5624847412109375,2015-12-30:11-06-08,[206.97278],510.0,PSI_Tray031_2015-12-30--11-06-08_top_4-1_513.png,p-16,120.0,165.0,31
1076,992.0,352.0,6.4856858253479,2015-12-30:19-05-24,[206.97278],526.0,PSI_Tray031_2015-12-30--19-05-24_top_4-1_529.png,p-16,120.0,165.0,31
1077,1006.0,338.0,6.515576362609863,2015-12-31:09-03-59,[206.97278],533.0,PSI_Tray031_2015-12-31--09-03-59_top_4-1_536.png,p-16,120.0,165.0,31
1078,1010.0,334.0,6.435128688812256,2015-12-31:13-08-55,[206.97278],550.0,PSI_Tray031_2015-12-31--13-08-55_top_4-1_553.png,p-16,120.0,165.0,31
1079,1015.0,329.0,6.394472122192383,2015-12-31:17-57-44,[206.97278],559.0,PSI_Tray031_2015-12-31--17-57-44_top_4-1_562.png,p-16,120.0,165.0,31
1080,1030.0,314.0,6.376652717590332,2016-01-01:09-34-15,[206.97278],571.0,PSI_Tray031_2016-01-01--09-34-15_top_4-1_574.png,p-16,120.0,165.0,31
1081,1057.0,287.0,6.30190896987915,2016-01-02:12-19-26,[206.97278],572.0,PSI_Tray031_2016-01-02--12-19-26_top_4-1_575.png,p-16,120.0,165.0,31
1082,1063.0,281.0,6.3158464431762695,2016-01-02:18-34-02,[206.97278],586.0,PSI_Tray031_2016-01-02--18-34-02_top_4-1_589.png,p-16,120.0,165.0,31
1083,1078.0,266.0,6.310229301452637,2016-01-03:09-03-58,[206.97278],596.0,PSI_Tray031_2016-01-03--09-03-58_top_4-1_599.png,p-16,120.0,165.0,31
1084,1082.0,262.0,6.342951774597168,2016-01-03:13-11-11,[206.97278],602.0,PSI_Tray031_2016-01-03--13-11-11_top_4-1_605.png,p-16,120.0,165.0,31
1085,1088.0,256.0,6.378608703613281,2016-01-03:19-39-58,[206.97278],614.0,PSI_Tray031_2016-01-03--19-39-58_top_4-1_617.png,p-16,120.0,165.0,31
1086,1102.0,242.0,6.4297943115234375,2016-01-04:09-04-00,[206.97278],619.0,PSI_Tray031_2016-01-04--09-04-00_top_4-1_622.png,p-16,120.0,165.0,31
1087,1109.0,235.0,6.523369789123535,2016-01-04:16-01-16,[206.97278],632.0,PSI_Tray031_2016-01-04--16-01-16_top_4-1_635.png,p-16,120.0,165.0,31
1088,1129.0,215.0,6.961232662200928,2016-01-05:12-17-43,[206.97278],649.0,PSI_Tray031_2016-01-05--12-17-43_top_4-1_652.png,p-16,120.0,165.0,31
1089,1135.0,209.0,7.682683944702148,2016-01-05:18-15-26,[206.97278],663.0,PSI_Tray031_2016-01-05--18-15-26_top_4-1_666.png,p-16,120.0,165.0,31
1090,1150.0,194.0,8.41283130645752,2016-01-06:09-12-57,[206.97278],674.0,PSI_Tray031_2016-01-06--09-12-57_top_4-1_677.png,p-16,120.0,165.0,31
1091,1156.0,188.0,11.711374282836914,2016-01-06:15-24-11,[206.97278],683.0,PSI_Tray031_2016-01-06--15-24-11_top_4-1_686.png,p-16,120.0,165.0,31
1092,1160.0,184.0,12.86512565612793,2016-01-06:19-33-38,[206.97278],701.0,PSI_Tray031_2016-01-06--19-33-38_top_4-1_704.png,p-16,120.0,165.0,31
1093,1174.0,170.0,15.510096549987793,2016-01-07:09-04-00,[206.97278],707.0,PSI_Tray031_2016-01-07--09-04-00_top_4-1_710.png,p-16,120.0,165.0,31
1094,1178.0,166.0,16.65212059020996,2016-01-07:13-13-33,[206.97278],725.0,PSI_Tray031_2016-01-07--13-13-33_top_4-1_728.png,p-16,120.0,165.0,31
1095,1182.0,162.0,17.451993942260742,2016-01-07:17-23-56,[206.97278],743.0,PSI_Tray031_2016-01-07--17-23-56_top_4-1_746.png,p-16,120.0,165.0,31
1096,1198.0,146.0,21.831167221069336,2016-01-08:09-04-01,[206.97278],745.0,PSI_Tray031_2016-01-08--09-04-01_top_4-1_748.png,p-16,120.0,165.0,31
1097,1202.0,142.0,25.80732536315918,2016-01-08:13-14-40,[206.97278],762.0,PSI_Tray031_2016-01-08--13-14-40_top_4-1_765.png,p-16,120.0,165.0,31
1098,1206.0,138.0,26.799137115478516,2016-01-08:17-26-17,[206.97278],779.0,PSI_Tray031_2016-01-08--17-26-17_top_4-1_782.png,p-16,120.0,165.0,31
1099,1224.0,120.0,35.56131362915039,2016-01-09:11-23-21,[206.97278],790.0,PSI_Tray031_2016-01-09--11-23-21_top_4-1_793.png,p-16,120.0,165.0,31
1100,1228.0,116.0,36.64025115966797,2016-01-09:15-34-20,[206.97278],807.0,PSI_Tray031_2016-01-09--15-34-20_top_4-1_810.png,p-16,120.0,165.0,31
1101,1232.0,112.0,39.08338165283203,2016-01-09:19-47-38,[206.97278],825.0,PSI_Tray031_2016-01-09--19-47-38_top_4-1_828.png,p-16,120.0,165.0,31
1102,1246.0,98.0,47.6573600769043,2016-01-10:09-04-00,[206.97278],829.0,PSI_Tray031_2016-01-10--09-04-00_top_4-1_832.png,p-16,120.0,165.0,31
1103,1253.0,91.0,54.777015686035156,2016-01-10:16-33-33,[206.97278],847.0,PSI_Tray031_2016-01-10--16-33-33_top_4-1_850.png,p-16,120.0,165.0,31
1104,1257.0,87.0,60.293643951416016,2016-01-10:20-35-38,[206.97278],864.0,PSI_Tray031_2016-01-10--20-35-38_top_4-1_867.png,p-16,120.0,165.0,31
1105,1300.0,44.0,118.7975082397461,2016-01-12:15-33-19,[206.97278],866.0,PSI_Tray031_2016-01-12--15-33-19_top_4-1_869.png,p-16,120.0,165.0,31
1106,1305.0,39.0,123.04348754882812,2016-01-12:19-57-38,[206.97278],886.0,PSI_Tray031_2016-01-12--19-57-38_top_4-1_889.png,p-16,120.0,165.0,31
1107,1344.0,0.0,171.0890350341797,2016-01-14:11-47-44,[206.97278],887.0,PSI_Tray031_2016-01-14--11-47-44_top_4-1_890.png,p-16,120.0,165.0,31
1108,527.0,817.0,5.976564884185791,2015-12-14:12-54-06,[206.97278],1.0,PSI_Tray031_2015-12-14--12-54-06_top_4-2_4.png,p-17,330.0,414.8,31
1109,548.0,796.0,6.00899600982666,2015-12-15:09-03-53,[206.97278],9.0,PSI_Tray031_2015-12-15--09-03-53_top_4-2_12.png,p-17,330.0,414.8,31
1110,552.0,792.0,6.101602554321289,2015-12-15:13-33-56,[206.97278],10.0,PSI_Tray031_2015-12-15--13-33-56_top_4-2_13.png,p-17,330.0,414.8,31
1111,574.0,770.0,6.227162837982178,2015-12-16:11-01-59,[206.97278],14.0,PSI_Tray031_2015-12-16--11-01-59_top_4-2_17.png,p-17,330.0,414.8,31
1112,578.0,766.0,5.958893299102783,2015-12-16:15-02-22,[206.97278],29.0,PSI_Tray031_2015-12-16--15-02-22_top_4-2_32.png,p-17,330.0,414.8,31
1113,582.0,762.0,5.962650299072266,2015-12-16:19-14-49,[206.97278],31.0,PSI_Tray031_2015-12-16--19-14-49_top_4-2_34.png,p-17,330.0,414.8,31
1114,596.0,748.0,6.019645690917969,2015-12-17:09-03-55,[206.97278],37.0,PSI_Tray031_2015-12-17--09-03-55_top_4-2_40.png,p-17,330.0,414.8,31
1115,600.0,744.0,5.957935333251953,2015-12-17:13-13-53,[206.97278],56.0,PSI_Tray031_2015-12-17--13-13-53_top_4-2_59.png,p-17,330.0,414.8,31
1116,605.0,739.0,5.960943222045898,2015-12-17:18-06-56,[206.97278],66.0,PSI_Tray031_2015-12-17--18-06-56_top_4-2_69.png,p-17,330.0,414.8,31
1117,620.0,724.0,6.011935234069824,2015-12-18:09-03-55,[206.97278],76.0,PSI_Tray031_2015-12-18--09-03-55_top_4-2_79.png,p-17,330.0,414.8,31
1118,627.0,717.0,5.959871292114258,2015-12-18:16-34-21,[206.97278],86.0,PSI_Tray031_2015-12-18--16-34-21_top_4-2_89.png,p-17,330.0,414.8,31
1119,645.0,699.0,5.957982063293457,2015-12-19:10-23-02,[206.97278],95.0,PSI_Tray031_2015-12-19--10-23-02_top_4-2_98.png,p-17,330.0,414.8,31
1120,651.0,693.0,5.951721668243408,2015-12-19:16-49-06,[206.97278],110.0,PSI_Tray031_2015-12-19--16-49-06_top_4-2_113.png,p-17,330.0,414.8,31
1121,668.0,676.0,5.98018741607666,2015-12-20:09-03-55,[206.97278],126.0,PSI_Tray031_2015-12-20--09-03-55_top_4-2_129.png,p-17,330.0,414.8,31
1122,675.0,669.0,5.943116188049316,2015-12-20:16-23-44,[206.97278],142.0,PSI_Tray031_2015-12-20--16-23-44_top_4-2_145.png,p-17,330.0,414.8,31
1123,679.0,665.0,5.971846103668213,2015-12-20:20-30-06,[206.97278],159.0,PSI_Tray031_2015-12-20--20-30-06_top_4-2_162.png,p-17,330.0,414.8,31
1124,692.0,652.0,5.969274520874023,2015-12-21:09-17-08,[206.97278],160.0,PSI_Tray031_2015-12-21--09-17-08_top_4-2_163.png,p-17,330.0,414.8,31
1125,696.0,648.0,5.9391374588012695,2015-12-21:13-30-33,[206.97278],179.0,PSI_Tray031_2015-12-21--13-30-33_top_4-2_182.png,p-17,330.0,414.8,31
1126,703.0,641.0,5.957355499267578,2015-12-21:20-32-51,[206.97278],195.0,PSI_Tray031_2015-12-21--20-32-51_top_4-2_198.png,p-17,330.0,414.8,31
1127,716.0,628.0,5.970888614654541,2015-12-22:09-03-55,[206.97278],196.0,PSI_Tray031_2015-12-22--09-03-55_top_4-2_199.png,p-17,330.0,414.8,31
1128,720.0,624.0,5.934283256530762,2015-12-22:13-04-09,[206.97278],214.0,PSI_Tray031_2015-12-22--13-04-09_top_4-2_217.png,p-17,330.0,414.8,31
1129,724.0,620.0,5.93404483795166,2015-12-22:17-07-25,[206.97278],231.0,PSI_Tray031_2015-12-22--17-07-25_top_4-2_234.png,p-17,330.0,414.8,31
1130,740.0,604.0,5.948729991912842,2015-12-23:09-03-56,[206.97278],245.0,PSI_Tray031_2015-12-23--09-03-56_top_4-2_248.png,p-17,330.0,414.8,31
1131,744.0,600.0,5.932546615600586,2015-12-23:13-08-50,[206.97278],262.0,PSI_Tray031_2015-12-23--13-08-50_top_4-2_265.png,p-17,330.0,414.8,31
1132,748.0,596.0,5.938362121582031,2015-12-23:17-28-41,[206.97278],275.0,PSI_Tray031_2015-12-23--17-28-41_top_4-2_278.png,p-17,330.0,414.8,31
1133,752.0,592.0,5.941020488739014,2015-12-23:21-31-29,[206.97278],289.0,PSI_Tray031_2015-12-23--21-31-29_top_4-2_292.png,p-17,330.0,414.8,31
1134,764.0,580.0,5.949188232421875,2015-12-24:09-03-58,[206.97278],295.0,PSI_Tray031_2015-12-24--09-03-58_top_4-2_298.png,p-17,330.0,414.8,31
1135,768.0,576.0,5.9533257484436035,2015-12-24:13-17-01,[206.97278],312.0,PSI_Tray031_2015-12-24--13-17-01_top_4-2_315.png,p-17,330.0,414.8,31
1136,772.0,572.0,5.959849834442139,2015-12-24:17-47-19,[206.97278],316.0,PSI_Tray031_2015-12-24--17-47-19_top_4-2_319.png,p-17,330.0,414.8,31
1137,788.0,556.0,5.9407501220703125,2015-12-25:09-03-58,[206.97278],330.0,PSI_Tray031_2015-12-25--09-03-58_top_4-2_333.png,p-17,330.0,414.8,31
1138,792.0,552.0,5.968244552612305,2015-12-25:13-05-16,[206.97278],336.0,PSI_Tray031_2015-12-25--13-05-16_top_4-2_339.png,p-17,330.0,414.8,31
1139,813.0,531.0,6.103490352630615,2015-12-26:10-10-53,[206.97278],354.0,PSI_Tray031_2015-12-26--10-10-53_top_4-2_357.png,p-17,330.0,414.8,31
1140,817.0,527.0,6.165144443511963,2015-12-26:14-13-36,[206.97278],372.0,PSI_Tray031_2015-12-26--14-13-36_top_4-2_375.png,p-17,330.0,414.8,31
1141,821.0,523.0,6.203301906585693,2015-12-26:18-19-43,[206.97278],390.0,PSI_Tray031_2015-12-26--18-19-43_top_4-2_393.png,p-17,330.0,414.8,31
1142,836.0,508.0,6.25180721282959,2015-12-27:09-38-14,[206.97278],391.0,PSI_Tray031_2015-12-27--09-38-14_top_4-2_394.png,p-17,330.0,414.8,31
1143,840.0,504.0,6.363547325134277,2015-12-27:13-41-22,[206.97278],396.0,PSI_Tray031_2015-12-27--13-41-22_top_4-2_399.png,p-17,330.0,414.8,31
1144,844.0,500.0,6.496224403381348,2015-12-27:17-47-46,[206.97278],414.0,PSI_Tray031_2015-12-27--17-47-46_top_4-2_417.png,p-17,330.0,414.8,31
1145,860.0,484.0,6.9099531173706055,2015-12-28:09-03-56,[206.97278],427.0,PSI_Tray031_2015-12-28--09-03-56_top_4-2_430.png,p-17,330.0,414.8,31
1146,864.0,480.0,8.418519020080566,2015-12-28:13-07-42,[206.97278],445.0,PSI_Tray031_2015-12-28--13-07-42_top_4-2_448.png,p-17,330.0,414.8,31
1147,868.0,476.0,8.992569923400879,2015-12-28:17-14-45,[206.97278],463.0,PSI_Tray031_2015-12-28--17-14-45_top_4-2_466.png,p-17,330.0,414.8,31
1148,885.0,459.0,12.119516372680664,2015-12-29:10-05-16,[206.97278],468.0,PSI_Tray031_2015-12-29--10-05-16_top_4-2_471.png,p-17,330.0,414.8,31
1149,889.0,455.0,13.62668514251709,2015-12-29:14-10-21,[206.97278],486.0,PSI_Tray031_2015-12-29--14-10-21_top_4-2_489.png,p-17,330.0,414.8,31
1150,893.0,451.0,14.408248901367188,2015-12-29:18-18-50,[206.97278],504.0,PSI_Tray031_2015-12-29--18-18-50_top_4-2_507.png,p-17,330.0,414.8,31
1151,910.0,434.0,21.44801902770996,2015-12-30:11-06-08,[206.97278],510.0,PSI_Tray031_2015-12-30--11-06-08_top_4-2_513.png,p-17,330.0,414.8,31
1152,918.0,426.0,23.967397689819336,2015-12-30:19-05-24,[206.97278],526.0,PSI_Tray031_2015-12-30--19-05-24_top_4-2_529.png,p-17,330.0,414.8,31
1153,932.0,412.0,26.11538314819336,2015-12-31:09-03-59,[206.97278],533.0,PSI_Tray031_2015-12-31--09-03-59_top_4-2_536.png,p-17,330.0,414.8,31
1154,936.0,408.0,28.980369567871094,2015-12-31:13-08-55,[206.97278],550.0,PSI_Tray031_2015-12-31--13-08-55_top_4-2_553.png,p-17,330.0,414.8,31
1155,941.0,403.0,30.730396270751953,2015-12-31:17-57-44,[206.97278],559.0,PSI_Tray031_2015-12-31--17-57-44_top_4-2_562.png,p-17,330.0,414.8,31
1156,956.0,388.0,35.411705017089844,2016-01-01:09-34-15,[206.97278],571.0,PSI_Tray031_2016-01-01--09-34-15_top_4-2_574.png,p-17,330.0,414.8,31
1157,983.0,361.0,51.898681640625,2016-01-02:12-19-26,[206.97278],572.0,PSI_Tray031_2016-01-02--12-19-26_top_4-2_575.png,p-17,330.0,414.8,31
1158,989.0,355.0,57.41954803466797,2016-01-02:18-34-02,[206.97278],586.0,PSI_Tray031_2016-01-02--18-34-02_top_4-2_589.png,p-17,330.0,414.8,31
1159,1004.0,340.0,56.6444206237793,2016-01-03:09-03-58,[206.97278],596.0,PSI_Tray031_2016-01-03--09-03-58_top_4-2_599.png,p-17,330.0,414.8,31
1160,1008.0,336.0,63.770084381103516,2016-01-03:13-11-11,[206.97278],602.0,PSI_Tray031_2016-01-03--13-11-11_top_4-2_605.png,p-17,330.0,414.8,31
1161,1014.0,330.0,67.60186004638672,2016-01-03:19-39-58,[206.97278],614.0,PSI_Tray031_2016-01-03--19-39-58_top_4-2_617.png,p-17,330.0,414.8,31
1162,1028.0,316.0,72.38613891601562,2016-01-04:09-04-00,[206.97278],619.0,PSI_Tray031_2016-01-04--09-04-00_top_4-2_622.png,p-17,330.0,414.8,31
1163,1035.0,309.0,82.80072784423828,2016-01-04:16-01-16,[206.97278],632.0,PSI_Tray031_2016-01-04--16-01-16_top_4-2_635.png,p-17,330.0,414.8,31
1164,1055.0,289.0,101.8427963256836,2016-01-05:12-17-43,[206.97278],649.0,PSI_Tray031_2016-01-05--12-17-43_top_4-2_652.png,p-17,330.0,414.8,31
1165,1061.0,283.0,104.36083984375,2016-01-05:18-15-26,[206.97278],663.0,PSI_Tray031_2016-01-05--18-15-26_top_4-2_666.png,p-17,330.0,414.8,31
1166,1076.0,268.0,116.62181091308594,2016-01-06:09-12-57,[206.97278],674.0,PSI_Tray031_2016-01-06--09-12-57_top_4-2_677.png,p-17,330.0,414.8,31
1167,1082.0,262.0,125.87393188476562,2016-01-06:15-24-11,[206.97278],683.0,PSI_Tray031_2016-01-06--15-24-11_top_4-2_686.png,p-17,330.0,414.8,31
1168,1086.0,258.0,129.87916564941406,2016-01-06:19-33-38,[206.97278],701.0,PSI_Tray031_2016-01-06--19-33-38_top_4-2_704.png,p-17,330.0,414.8,31
1169,1100.0,244.0,135.68544006347656,2016-01-07:09-04-00,[206.97278],707.0,PSI_Tray031_2016-01-07--09-04-00_top_4-2_710.png,p-17,330.0,414.8,31
1170,1104.0,240.0,140.2646484375,2016-01-07:13-13-33,[206.97278],725.0,PSI_Tray031_2016-01-07--13-13-33_top_4-2_728.png,p-17,330.0,414.8,31
1171,1108.0,236.0,139.5718536376953,2016-01-07:17-23-56,[206.97278],743.0,PSI_Tray031_2016-01-07--17-23-56_top_4-2_746.png,p-17,330.0,414.8,31
1172,1124.0,220.0,148.6115264892578,2016-01-08:09-04-01,[206.97278],745.0,PSI_Tray031_2016-01-08--09-04-01_top_4-2_748.png,p-17,330.0,414.8,31
1173,1128.0,216.0,151.33580017089844,2016-01-08:13-14-40,[206.97278],762.0,PSI_Tray031_2016-01-08--13-14-40_top_4-2_765.png,p-17,330.0,414.8,31
1174,1132.0,212.0,150.46481323242188,2016-01-08:17-26-17,[206.97278],779.0,PSI_Tray031_2016-01-08--17-26-17_top_4-2_782.png,p-17,330.0,414.8,31
1175,1150.0,194.0,162.21156311035156,2016-01-09:11-23-21,[206.97278],790.0,PSI_Tray031_2016-01-09--11-23-21_top_4-2_793.png,p-17,330.0,414.8,31
1176,1154.0,190.0,163.5629119873047,2016-01-09:15-34-20,[206.97278],807.0,PSI_Tray031_2016-01-09--15-34-20_top_4-2_810.png,p-17,330.0,414.8,31
1177,1158.0,186.0,165.0764617919922,2016-01-09:19-47-38,[206.97278],825.0,PSI_Tray031_2016-01-09--19-47-38_top_4-2_828.png,p-17,330.0,414.8,31
1178,1172.0,172.0,182.1170196533203,2016-01-10:09-04-00,[206.97278],829.0,PSI_Tray031_2016-01-10--09-04-00_top_4-2_832.png,p-17,330.0,414.8,31
1179,1179.0,165.0,188.21044921875,2016-01-10:16-33-33,[206.97278],847.0,PSI_Tray031_2016-01-10--16-33-33_top_4-2_850.png,p-17,330.0,414.8,31
1180,1183.0,161.0,191.13050842285156,2016-01-10:20-35-38,[206.97278],864.0,PSI_Tray031_2016-01-10--20-35-38_top_4-2_867.png,p-17,330.0,414.8,31
1181,1226.0,118.0,202.22886657714844,2016-01-12:15-33-19,[206.97278],866.0,PSI_Tray031_2016-01-12--15-33-19_top_4-2_869.png,p-17,330.0,414.8,31
1182,1231.0,113.0,203.4604949951172,2016-01-12:19-57-38,[206.97278],886.0,PSI_Tray031_2016-01-12--19-57-38_top_4-2_889.png,p-17,330.0,414.8,31
1183,1270.0,74.0,212.56192016601562,2016-01-14:11-47-44,[206.97278],887.0,PSI_Tray031_2016-01-14--11-47-44_top_4-2_890.png,p-17,330.0,414.8,31
1184,1300.0,44.0,222.80958557128906,2016-01-15:17-50-23,[206.97278],899.0,PSI_Tray031_2016-01-15--17-50-23_top_4-2_902.png,p-17,330.0,414.8,31
1185,1340.0,4.0,252.26657104492188,2016-01-17:09-41-39,[206.97278],909.0,PSI_Tray031_2016-01-17--09-41-39_top_4-2_912.png,p-17,330.0,414.8,31
1186,1344.0,0.0,256.4552917480469,2016-01-17:13-54-08,[206.97278],929.0,PSI_Tray031_2016-01-17--13-54-08_top_4-2_932.png,p-17,330.0,414.8,31
1187,700.0,644.0,7.128683567047119,2015-12-14:12-54-06,[206.97278],1.0,PSI_Tray031_2015-12-14--12-54-06_top_4-3_4.png,p-18,9.0,149.8,31
1188,720.0,624.0,9.324335098266602,2015-12-15:09-03-53,[206.97278],9.0,PSI_Tray031_2015-12-15--09-03-53_top_4-3_12.png,p-18,9.0,149.8,31
1189,725.0,619.0,21.467275619506836,2015-12-15:13-33-56,[206.97278],10.0,PSI_Tray031_2015-12-15--13-33-56_top_4-3_13.png,p-18,9.0,149.8,31
1190,746.0,598.0,47.58716583251953,2015-12-16:11-01-59,[206.97278],14.0,PSI_Tray031_2015-12-16--11-01-59_top_4-3_17.png,p-18,9.0,149.8,31
1191,750.0,594.0,7.782413482666016,2015-12-16:15-02-22,[206.97278],29.0,PSI_Tray031_2015-12-16--15-02-22_top_4-3_32.png,p-18,9.0,149.8,31
1192,755.0,589.0,6.450891017913818,2015-12-16:19-14-49,[206.97278],31.0,PSI_Tray031_2015-12-16--19-14-49_top_4-3_34.png,p-18,9.0,149.8,31
1193,768.0,576.0,6.2040114402771,2015-12-17:09-03-55,[206.97278],37.0,PSI_Tray031_2015-12-17--09-03-55_top_4-3_40.png,p-18,9.0,149.8,31
